City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Lausanne Switzerland, Eurasia",7348km,7348,159.89ms,159.89,46.21%,46.21,159.57ms,159.57,161.72ms,161.72,0.50ms,0.5,2018-11-10 12:19:49
"Liege Belgium, Eurasia",6944km,6944,146.12ms,146.12,47.56%,47.56,146.01ms,146.01,146.22ms,146.22,0.51ms,0.51,2018-11-10 12:19:49
"Lima Peru, South America",7684km,7684,134.93ms,134.93,57.34%,57.34,134.73ms,134.73,136.90ms,136.9,0.46ms,0.46,2018-11-10 12:19:49
"Limassol Cyprus, Eurasia",9602km,9602,189.69ms,189.69,50.80%,50.8,189.44ms,189.44,190.05ms,190.05,0.51ms,0.51,2018-11-10 12:19:49
"Lincoln United States, North America",1469km,1469,38.77ms,38.77,38.66%,38.66,38.56ms,38.56,39.01ms,39.01,0.23ms,0.23,2018-11-10 12:19:49
"Lisbon Portugal, Eurasia",7170km,7170,174.61ms,174.61,41.21%,41.21,174.39ms,174.39,174.89ms,174.89,0.31ms,0.31,2018-11-10 12:19:49
"Ljubljana Slovenia, Eurasia",7746km,7746,158.19ms,158.19,49.03%,49.03,157.74ms,157.74,162.61ms,162.61,1.01ms,1.01,2018-11-10 12:19:49
"London United Kingdom, Eurasia",6607km,6607,110.77ms,110.77,60.06%,60.06,110.58ms,110.58,111.36ms,111.36,0.40ms,0.4,2018-11-10 12:19:49
"Los Angeles United States, North America",2213km,2213,83.60ms,83.6,26.66%,26.66,83.47ms,83.47,83.73ms,83.73,0.25ms,0.25,2018-11-10 12:19:49
"Louisville United States, North America",2237km,2237,33.88ms,33.88,67.79%,67.79,33.75ms,33.75,34.08ms,34.08,0.13ms,0.13,2018-11-10 12:19:49
"Lugano Switzerland, Eurasia",7502km,7502,217.61ms,217.61,34.57%,34.57,213.24ms,213.24,222.89ms,222.89,2.62ms,2.62,2018-11-10 12:19:49
"Luxembourg Luxembourg, Eurasia",7049km,7049,139.47ms,139.47,50.71%,50.71,139.33ms,139.33,139.69ms,139.69,0.33ms,0.33,2018-11-10 12:19:49
"Lyon France, Eurasia",7325km,7325,153.95ms,153.95,47.88%,47.88,153.77ms,153.77,154.11ms,154.11,0.36ms,0.36,2018-11-10 12:19:49
"Madrid Spain, Eurasia",7342km,7342,171.94ms,171.94,42.94%,42.94,171.73ms,171.73,172.19ms,172.19,0.28ms,0.28,2018-11-10 12:19:49
"Maidstone United Kingdom, Eurasia",6657km,6657,134.97ms,134.97,49.68%,49.68,134.75ms,134.75,135.34ms,135.34,0.44ms,0.44,2018-11-10 12:19:49
