City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Baltimore United States, North America",7414km,7414,105.76ms,105.76,70.61%,70.61,104.91ms,104.91,110.75ms,110.75,1.43ms,1.43,2018-11-10 12:20:22
"Bangalore India, Eurasia",7195km,7195,163.10ms,163.1,44.14%,44.14,162.87ms,162.87,163.74ms,163.74,0.49ms,0.49,2018-11-10 12:20:22
"Bangkok Thailand, Eurasia",9248km,9248,171.81ms,171.81,54.08%,54.08,156.28ms,156.28,289.86ms,289.86,30.46ms,30.46,2018-11-10 12:20:22
"Barcelona Spain, Eurasia",1055km,1055,60.29ms,60.29,17.58%,17.58,59.81ms,59.81,62.38ms,62.38,0.60ms,0.6,2018-11-10 12:20:22
"Basel Switzerland, Eurasia",1529km,1529,47.88ms,47.88,32.53%,32.53,47.39ms,47.39,53.19ms,53.19,1.09ms,1.09,2018-11-10 12:20:22
"Belfast United Kingdom, Eurasia",2599km,2599,58.31ms,58.31,44.81%,44.81,57.95ms,57.95,62.74ms,62.74,0.89ms,0.89,2018-11-10 12:20:22
"Bergen Norway, Eurasia",2962km,2962,79.40ms,79.4,37.49%,37.49,79.08ms,79.08,80.23ms,80.23,0.31ms,0.31,2018-11-10 12:20:22
"Berkeley Springs United States, North America",7522km,7522,139.31ms,139.31,54.12%,54.12,133.73ms,133.73,168.26ms,168.26,8.95ms,8.95,2018-11-10 12:20:22
"Bern Switzerland, Eurasia",1463km,1463,66.52ms,66.52,22.17%,22.17,57.23ms,57.23,120.57ms,120.57,18.29ms,18.29,2018-11-10 12:20:22
"Bogota Colombia, South America",9136km,9136,212.82ms,212.82,43.09%,43.09,212.08ms,212.08,217.61ms,217.61,1.14ms,1.14,2018-11-10 12:20:22
"Boston United States, North America",6849km,6849,120.13ms,120.13,57.08%,57.08,118.08ms,118.08,143.80ms,143.8,5.52ms,5.52,2018-11-10 12:20:22
"Brasilia Brazil, South America",8212km,8212,232.07ms,232.07,35.40%,35.4,231.45ms,231.45,238.28ms,238.28,1.51ms,1.51,2018-11-10 12:20:22
"Bratislava Slovakia, Eurasia",1706km,1706,48.79ms,48.79,35.54%,35.54,48.36ms,48.36,53.59ms,53.59,0.97ms,0.97,2018-11-10 12:20:22
"Brisbane Australia, Oceania",16475km,16475,329.44ms,329.44,50.08%,50.08,328.98ms,328.98,334.23ms,334.23,1.11ms,1.11,2018-11-10 12:20:22
